name_last,name_first,bpid,key_mlbam,key_bbref,key_fangraphs,mlb_played_last
Stanley,Mike,17678,122673,stanlmi02,1012416,2000
,,,-1,stanlne01,-1,1948
Stansberry,Craig,46760,444839,stanscr01,6256,2009
Stansbury,Jack,29310,122675,stansja01,1012417,1918
Stanton,Buck,29311,122676,stantbu01,1012418,1931
Stanton,Giancarlo,57556,519317,stantmi03,4949,2021
Stanton,Leroy,29313,122678,stantle01,1012420,1978
Stanton,Mike,1610,122681,stantmi02,849,2007
Stanton,Mike,29314,122679,stantmi01,1012421,1985
Stanton,Tom,29315,122680,stantto01,1012422,1904
Stapleton,Dave,29318,122683,staplda02,1012424,1988
Stapleton,Dave,29317,122684,staplda01,1012423,1986
Stargell,Willie,29319,122685,stargwi01,1012426,1982
Stark,Denny,855,150128,starkde01,452,2009
,,,-1,,-1,
Stark,Dolly,29320,122687,starkdo01,1012428,1912
Stark,Matt,29321,122686,starkma01,1012429,1990
Starkel,Con,29322,122688,starkco01,1012427,1906
,,,-1,stark02,-1,1937
,,,-1,starkji01,-1,1946
,,,-1,starkot01,-1,1935
Starling,Bubba,70754,605490,starlbu01,13356,2020
Starnagle,George,29323,122689,starnge01,1012430,1902
Starr,Charlie,29325,122690,starrch01,1012432,1909
Starr,Bill,29324,122693,starrbi01,1012431,1936
Starr,Dick,29326,122692,starrdi01,1012433,1951
Starr,Ray,29327,122691,starrra01,1012435,1945
Starrette,Herman,29328,122694,starrhe01,1012434,1965
Start,Joe,29329,122695,startjo01,1012436,1886
Stashak,Cody,106954,664054,stashco01,18088,2021
Stassi,Brock,68969,595426,stassbr01,12244,2017
Stassi,Max,59431,545358,stassma01,10059,2021
Staton,Dave,17875,122696,statoda01,1012437,1994
Staton,Joe,29330,122697,statojo01,1012438,1973
Statz,Jigger,29331,122698,statzji01,1012439,1928
Staub,Rusty,29332,122699,staubru01,1012440,1985
Stauffer,Ed,29333,122700,staufed01,1012441,1925
Stauffer,Tim,45617,431162,staufti01,6432,2015
Staumont,Josh,106956,622251,staumjo01,18335,2021
Stavinoha,Nick,46786,458036,stavini01,3909,2010
,,,-1,steartu99,-1,1940
Stearns,Bill,29334,122703,stearbi01,1012444,1875
Stearns,Ecky,29335,122701,stearec01,1012445,1889
Stearns,John,29336,122702,stearjo01,1012446,1984
Stecher,Charlie,29337,122704,stechch01,1012447,1890
Stechschulte,Gene,210,276536,stechge01,1184,2002
Steckenrider,Drew,100322,608716,steckdr01,18806,2021
Stedronsky,John,29338,122705,stedrjo01,1012448,1879
Steele,Bill,29339,122708,steelbi01,1012449,1914
Steele,Bob,29340,122707,steelbo01,1012450,1919
,,,-1,steeled01,-1,1948
Steele,Elmer,29341,122706,steelel01,1012451,1911
Steele,Justin,104914,657006,steelju01,17312,2021
Steelman,Farmer,29342,122709,steelfa01,1012452,1902
Steels,Jim,29343,122710,steelji01,1012453,1989
Steen,Bill,29344,122711,steenbi01,1012454,1915
Steengrafe,Milt,29345,122712,steenmi01,1012456,1926
Steenstra,Kennie,17679,132640,steenke01,1012455,1998
Steere,Gene,29346,122713,steerge01,1012457,1894
Steevens,Morrie,29347,122714,steevmo01,1012458,1965
Stefero,John,29348,122715,stefejo01,1012459,1987
Stegman,Dave,29349,122716,stegmda01,1012460,1984
Stein,Bill,29350,122720,steinbi02,1012463,1985
Stein,Blake,1399,133121,steinbl01,632,2002
Stein,Ed,29351,122717,steined01,1012464,1898
Stanton,Harry,29312,122677,stantha01,1012419,1900
Stein,Irv,29352,122718,steinir01,1012468,1932
Stein,Justin,29353,122719,steinju01,1012469,1938
Stein,Randy,29354,122721,steinra02,1012471,1982
Stine,Harry,29422,122801,stineha01,1012542,1890
Steinbach,Terry,17680,122722,steinte01,1012473,1999
Steinbacher,Hank,29355,122723,steinha02,1012467,1939
,,,-1,,-1,
Steinbrenner,Gene,29356,122724,steinge01,1012465,1912
Steinecke,Bill,29357,122725,steinbi01,1012462,1931
Steineder,Ray,29358,122726,steinra01,1012470,1924
Steiner,Ben,29359,122727,steinbe01,1012461,1947
,,,-1,,-1,
Steiner,Red,29360,122728,steinre01,1012472,1945
Steinfeldt,Harry,29361,122729,steinha01,1012466,1911
Steirer,Rick,29362,122730,steirri01,1012474,1984
Stellbauer,Bill,29363,122731,stellbi02,1012476,1916
Stellberger,Bill,29364,122732,stellbi01,1012475,1885
Stelmaszek,Rick,29365,122733,stelmri01,1012477,1974
Stem,Fred,29366,122734,stemfr01,1012479,1909
Stember,Jeff,29367,122735,stembje01,1012478,1980
Stemle,Steve,43221,435318,stemlst01,2518,2006
Stengel,Casey,29369,122737,stengca01,1012481,1925
Stenhouse,Dave,29370,122738,stenhda01,1012482,1964
Stenhouse,Mike,29371,122739,stenhmi01,1012483,1986
Stennett,Rennie,29372,122740,stennre01,1012484,1981
Stenson,Dernell,31727,275932,stensde01,215,2003
Stenzel,Jake,29373,122741,stenzja01,1012485,1899
Stephan,Trevor,110894,663986,stephtr01,19932,2021
Stephen,Buzz,29374,122742,stephbu01,1012489,1968
,,,-1,stephal01,-1,1948
Stephens,Ben,29375,122746,stephbe01,1012486,1894
Stephens,Bryan,29376,122743,stephbr01,1012488,1948
Stephens,Clarence,29377,122745,stephcl01,1012490,1891
,,,-1,stephfr01,-1,1929
Stephens,Gene,29378,122747,stephge01,1012493,1964
Stephens,Jackson,101446,623451,stephja01,14420,2018
,,,-1,stephja02,-1,1937
Stephens,Jim,29379,122748,stephji01,1012495,1912
Stephens,John,31285,407856,stephjo03,1569,2002
Stephens,Ray,29380,122744,stephra01,1012499,1992
Stephens,Vern,29381,122749,stephve01,1012501,1955
Stephenson,Bob,29382,122758,stephbo01,1012487,1955
Stephenson,Reuben,29383,122757,stephdu01,1012491,1892
Stephenson,Earl,29384,122750,stephea01,1012492,1978
Stephenson,Garrett,211,122751,stephga01,1185,2003
Stephenson,Jerry,29385,122753,stephje01,1012494,1970
Stephenson,Joe,29386,122755,stephjo01,1012496,1947
Stephenson,John,1246,122754,stephjo02,1012497,1973
Stephenson,Phil,18108,122756,stephph01,1012498,1992
Stephenson,Riggs,29387,122752,stephri01,1012500,1934
Stephenson,Robert,70762,596112,stephro01,13594,2021
Stephenson,Tyler,106960,663886,stephty01,17988,2021
Stephenson,Walter,29388,122759,stephwa01,1012502,1937
Sterling,John,29389,122760,sterljo01,1012503,1890
Sterling,Randy,29390,122761,sterlra01,1012504,1974
Stern,Adam,43232,434886,sternad01,3568,2010
Sterrett,Dutch,29391,122762,sterrdu01,1012505,1913
Stetter,Mitch,46805,449777,stettmi01,5579,2011
Stevens,Bobby,29392,122770,stevebo01,1012506,1931
Stevens,Chuck,29393,122763,stevech01,1012507,1948
Stevens,Dave,17681,122764,steveda01,1012508,2000
Stevens,Ed,29394,122766,steveed01,1012509,1950
Stevens,Jeff,48909,459999,steveje01,3367,2011
Stevens,Jim,29395,122767,steveji01,1012510,1914
,,,-1,,-1,
Stevens,Lee,1124,122765,stevele01,796,2002
,,,-1,steven01,-1,1929
Stevens,R C,29396,122768,stever_01,1012511,1961
Stevens,Robert,29397,122769,stevero01,1012512,1875
Stevenson,Andrew,106961,664057,stevean01,17932,2021
,,,-1,stevewi01,-1,1943
Steverson,Todd,17682,122771,steveto01,1012513,1996
,,,-1,stewa04,-1,1940
,,,-1,stewa03,-1,1924
Stewart,Ace,29398,122773,stewaac01,1012514,1895
Stewart,Andy,17683,122772,stewaan01,1012515,1997
,,,-1,stewaar01,-1,1923
,,,-1,,-1,
Stewart,Bill,29399,122789,stewabi01,1012516,1955
,,,-1,,-1,
Stewart,Brock,68692,592779,stewabr01,16727,2019
Stewart,Bud,29400,122776,stewabu01,1012517,1954
Stewart,Bunky,29401,122785,stewabu02,1012518,1956
Stewart,Chris,43258,455755,stewach01,3878,2018
Stewart,Christin,106962,621514,stewach02,17714,2020
Stewart,Dave,17779,122775,stewada01,1012519,1995
Stewart,DJ,105440,621466,stewadj01,17766,2021
,,,-1,,-1,
Stewart,Frank,29402,122777,stewafr01,1012520,1927
,,,-1,stewafr02,-1,1936
Stewart,Glen,29403,122778,stewagl01,1012521,1944
Stewart,Ian,45480,456655,stewaia01,5950,2014
Stewart,Jimmy,29404,122779,stewaji01,1012522,1973
Stewart,Joe,16649,122781,stewajo01,1012523,1904
,,,-1,,-1,
Stewart,Josh,31780,425554,stewajo02,1683,2004
Stewart,Kohl,102438,640464,stewako01,15502,2021
Stewart,Lefty,29405,122786,stewale01,1012524,1935
,,,-1,stewale02,-1,1940
Stewart,Mack,29406,122788,stewama02,1012526,1945
,,,-1,stewama03,-1,1946
Stewart,Mark,29407,122782,stewama01,1012525,1913
Stewart,Neb,29408,122787,stewane01,1012527,1940
,,,-1,stewaos01,-1,1943
,,,-1,stewari01,-1,1948
Stewart,Sammy,29409,122783,stewasa01,1012528,1987
Stewart,Scott,423,400305,stewasc01,797,2004
Stewart,Shannon,1015,122784,stewash01,1322,2008
Stewart,Stuffy,29410,122780,stewast01,1012529,1929
Stewart,Tuffy,29411,122774,stewatu01,1012530,1914
Stewart,Zach,58285,543819,stewaza01,7397,2012
Stidham,Phil,29412,122790,stidhph01,1012531,1994
Stieb,Dave,29413,122791,stiebda01,1012532,1998
Stiely,Fred,29414,122792,stielfr01,1012533,1931
Stiever,Jonathan,137832,680692,stievjo01,24584,2021
Stigman,Dick,29415,122793,stigmdi01,1012534,1966
,,,-1,stile02,-1,1937
Stiles,Rollie,29416,122794,stilero01,1012535,1933
Stillman,Royle,29417,122795,stillro02,1012538,1977
Stillwell,Kurt,17959,122796,stillku01,1012536,1996
Stillwell,Ron,29418,122797,stillro01,1012537,1962
Stimac,Craig,29419,122798,stimacr01,1012539,1981
Stimmel,Archie,29420,122799,stimmar01,1012540,1902
Stimson,Carl,29421,122800,stimsca01,1012541,1923
Stine,Lee,29423,122802,stinele01,1012543,1938
Stinnett,Kelly,803,122803,stinnke01,356,2007
,,,-1,stins02,-1,1932
Stinson,Bob,29424,122804,stinsbo01,1012544,1980
Stinson,Josh,50146,502139,stinsjo01,3219,2014
Stires,Gat,29425,122805,stirega01,1012545,1871
Stirnweiss,Snuffy,29426,122806,stirnsn01,1012546,1952
Stites,Matt,68693,592781,stitema01,12165,2015
Stivetts,Jack,29427,122807,stiveja01,1012547,1899
Stobbs,Chuck,29428,122808,stobbch01,1012548,1961
Stock,Milt,29429,122809,stockmi01,1012551,1926
Stock,Robert,61025,476594,stockro01,6576,2021
Stock,Wes,29430,122810,stockwe01,1012553,1967
Stocker,Kevin,29431,122811,stockke01,1012549,2000
Stocker,Mel,43271,444116,stockme01,3457,2007
Stockman,Phil,43273,430666,stockph01,2206,2008
Stocksdale,Otis,29432,122812,stockot01,1012552,1896
Stockwell,Len,29433,122813,stockle01,1012550,1890
Stoddard,(Unknown),29434,122814,stodd01,1012554,1875
Stoddard,Bob,29435,122815,stoddbo01,1012555,1987
Stoddard,Tim,29436,122816,stoddti01,1012556,1989
Stokes,Al,29437,122817,stokeal01,1012557,1926
Stokes,Art,29438,122818,stokear01,1012558,1925
Stokes,Brian,43283,425530,stokebr01,8653,2010
Stokes,Troy,104916,657011,stoketr01,17478,2021
Stone,Arnie,29439,122822,stonear01,1012559,1924
Stone,Dean,29440,122820,stonede01,1012561,1963
Stone,Dick,29441,122819,stonedi01,1012562,1945
Stone,Dwight,29442,122821,stonedw01,1012563,1914
,,,-1,stoneed01,-1,1946
Stone,Gene,29443,122823,stonege03,1012566,1969
Stone,George,29445,122824,stonege02,1012565,1975
Stone,George,29444,122825,stonege01,1012564,1910
Stone,Jeff,29446,122827,stoneje01,1012567,1990
Stone,John,29447,122828,stonejo01,1012568,1938
Stone,Ricky,47,150392,stoneri01,576,2007
Stone,Rocky,29448,122829,stonero01,1012571,1943
Stone,Ron,29449,122826,stonero02,1012572,1972
Stone,Steve,29450,122830,stonest01,1012573,1981
Stone,Tige,29451,122831,stoneti01,1012574,1923
Stoneham,John,29452,122832,stonejo02,1012569,1933
Stoneman,Bill,29453,122833,stonebi01,1012560,1974
Stoner,Lil,29454,122834,stoneli01,1012570,1931
Stoner,Tobi,50352,502621,stoneto01,4591,2010
Stoops,Jim,29455,136765,stoopji01,1012575,1998
Storen,Drew,59345,519322,storedr01,6983,2017
Storey,Mickey,58708,493547,storemi01,4721,2013
Storie,Howie,29456,122835,storiho01,1012576,1932
Storke,Alan,29457,122836,storkal01,1012577,1909
Storti,Lin,29458,122837,stortli01,1012578,1933
Story,Trevor,70406,596115,storytr01,12564,2021
Stottlemyre,Mel,29459,122839,stottme01,1012579,1974
Stottlemyre,Mel,29460,122838,stottme02,1012580,1990
Stottlemyre,Todd,29461,122840,stottto01,75,2002
Stouch,Tom,29462,122841,stoucto01,1012581,1898
Stout,Allyn,29463,122842,stoutal01,1012582,1943
Stout,Eric,105220,657770,stouter01,16873,2018
,,,-1,stova02,-1,1924
Stovall,Da Rond,29464,134440,stovada01,1012583,1998
Stovall,George,29465,122843,stovage01,1012584,1915
Stovall,Jesse,29466,122844,stovaje01,1012585,1904
Stovey,Harry,29467,122845,stoveha01,1012586,1893
Stoviak,Ray,29468,122846,stovira01,1012587,1938
Stowe,Hal,29469,122847,stoweha01,1012589,1960
Stowers,Chris,29470,209063,stowech01,1012588,1999
Strahler,Mike,29471,122848,strahmi01,1012591,1973
Strahm,Matt,100612,621381,strahma01,13799,2021
Strahs,Dick,29472,122849,strahdi01,1012590,1954
Straily,Dan,60921,573185,straida01,9460,2019
Strain,Joe,29473,122850,straijo01,1012592,1981
Straker,Les,29474,122851,strakle01,1012593,1988
Strampe,Bob,29475,122852,strambo01,1012594,1972
Strand,Paul,29476,122853,stranpa01,1012598,1924
Strands,Larry,29477,122854,stranla01,1012597,1915
Strang,Sammy,29478,122855,stransa01,1012599,1908
Strange,Alan,29479,122856,stranal01,1012595,1942
Strange,Doug,29480,122857,strando01,1012596,1998
Strange,Pat,31308,407882,stranpa02,896,2003
Strange-Gordon,Dee,58880,543829,gordode01,8203,2020
Strasburg,Stephen,61056,544931,strasst01,10131,2021
Stratton,Asa,29481,122858,stratas01,1012600,1881
Stratton,Chris,100323,608717,stratch01,13761,2021
Stratton,Ed,29482,122861,strated01,1012601,1873
,,,-1,stratfe01,-1,1933
Stratton,Monty,29483,122860,stratmo01,1012602,1938
Stratton,Scott,29484,122859,stratsc01,1012603,1895
Straub,Joe,29485,122862,straujo01,1012604,1883
Strausborger,Ryan,67876,595005,straury01,10937,2015
Strauss,Joe,29486,122863,straujo02,1012605,1886
Straw,Myles,106969,664702,strawmy01,17620,2021
Strawberry,Darryl,29487,122864,strawda01,1012606,1999
Street,Gabby,29488,122865,streega01,1012607,1931
Street,Huston,45588,434718,streehu01,8258,2017
Streit,Oscar,29489,122866,streios01,1012608,1902
Strelecki,Ed,29490,122867,streled01,1012609,1931
Stremmel,Phil,29491,122868,stremph01,1012610,1910
Streuli,Walt,29492,122869,streuwa01,1012611,1956
Strick,John,29493,122870,stricjo01,1012617,1882
Stricker,Cub,29494,122871,striccu01,1012613,1893
Strickland,Bill,29495,122874,stricbi01,1012612,1937
Strickland,George,29496,122872,stricge01,1012615,1960
,,,-1,striche01,-1,1924
Strickland,Hunter,57557,519326,strichu01,7836,2021
Strickland,Jim,29497,122873,stricji01,1012616,1975
Strickland,Scott,584,232994,stricsc02,897,2010
Stricklett,Elmer,29498,122875,stricel01,1012614,1907
Strider,Spencer,137960,675911,stridsp01,27498,2021
Strief,George,29499,122876,striege01,1012618,1885
Strike,John,29500,122877,strikjo01,1012620,1886
Striker,Jake,29501,122878,strikja01,1012619,1960
Strincevich,Nick,29502,122879,strinni01,1012622,1948
Stringer,Lou,29503,122880,strinlo01,1012621,1950
Stripling,Ross,70826,548389,stripro01,13273,2021
Stripp,Joe,29504,122881,stripjo01,1012623,1938
Strittmatter,Mark,29505,136604,stritma01,1012624,1998
Strobel,Allie,29506,122882,strobal01,1012625,1906
Strode,Lester,137969,506427,,-1,
Strohmayer,John,29507,122883,strohjo01,1012626,1974
Strom,Brent,29508,122884,strombr01,1012627,1977
Stroman,Marcus,70371,573186,stromma01,13431,2021
Stromme,Floyd,29509,122885,stromfl01,1012628,1939
Stroner,Jim,29510,122886,stronji01,1012629,1929
Strong,Jamal,31682,425473,stronja01,1820,2005
,,,-1,stronjo02,-1,1937
Strong,Joe,29511,313392,stronjo01,1012630,2001
,,,-1,stronte01,-1,1948
Strop,Pedro,46719,467008,stroppe01,4070,2021
Stroud,Ed,29512,122887,stroued01,1012631,1971
Stroud,Sailor,29513,122888,strousa01,1012632,1916
Stroughter,Steve,29514,122889,stroust01,1012633,1982
Strunk,Amos,29515,122890,strunam01,1012634,1924
Struss,Steamboat,29516,122891,strusst01,1012635,1934
Stryker,Dutch,29518,122893,strykdu01,1012637,1926
Stuart,Bill,29519,122898,stuarbi01,1012638,1899
Stuart,Dick,29520,122897,stuardi01,1012639,1969
Stuart,Johnny,29521,122894,stuarjo01,1012640,1925
Stuart,Luke,29522,122895,stuarlu01,1012641,1921
Stuart,Marlin,29523,122896,stuarma01,1012642,1954
Stubbs,Drew,51938,453211,stubbdr01,9328,2017
Stubbs,Franklin,18164,122899,stubbfr01,1012643,1995
Stubbs,Garrett,106973,596117,stubbga01,18067,2021
Stubing,Moose,29524,122900,stubimo01,1012644,1967
Studley,Seem,29525,122901,studlse01,1012645,1872
Stueland,George,29526,122902,stuelge01,1012646,1925
Stuffel,Paul,29527,122903,stuffpa01,1012647,1953
Stull,Everett,14920,122904,stullev01,712,2002
Stults,Eric,43330,445590,stulter01,8011,2015
Stultz,George,29528,122905,stultge01,1012648,1894
Stump,Jim,29529,122906,stumpji01,1012651,1959
Stumpf,Bill,29530,122908,stumpbi01,1012649,1913
Stumpf,Daniel,100613,621385,stumpda01,13780,2019
Stumpf,George,29531,122907,stumpge01,1012650,1936
Stuper,John,29532,122909,stupejo01,1012652,1985
Sturdevant,Tyler,60537,573188,sturdty01,6780,2016
Sturdivant,Tom,29533,122910,sturdto01,1012654,1964
Sturdy,Guy,29534,122911,sturdgu01,1012653,1928
Sturgeon,Bobby,29535,122912,sturgbo01,1012655,1948
Sturgis,Dean,29536,122913,sturgde01,1012656,1914
Sturm,Johnny,29537,122914,sturmjo01,1012657,1941
Sturtze,Tanyon,1067,122915,sturtta01,1230,2008
Stutes,Michael,55135,452741,sttuemi01,6550,2013
Stutz,George,29538,122916,stutzge01,1012658,1926
Styles,Lena,29539,122917,stylele01,1012660,1931
Stynes,Chris,272,122918,stynech01,303,2004
Stynes,Neil,29540,122919,stynene01,1012661,1890
Suarez,Albert,58715,544150,suareal01,6175,2017
Suarez,Andrew,70827,605498,suarean01,18300,2020
Suarez,Eugenio,66110,553993,suareeu01,12552,2021
Suarez,Jose,106975,660761,suarejo01,19911,2021
Suarez,Ken,29541,122920,suareke01,1012662,1973
Suarez,Luis,29542,122921,suarelu01,1012663,1944
Suarez,Ranger,101582,624133,suarera01,17277,2021
Subero,Carlos,43346,454368,,-1,
Such,Dick,29543,122922,suchdi01,1012664,1970
Suche,Charley,29544,122923,suchech01,1012665,1938
Suchecki,Jim,29545,122924,sucheji01,1012666,1952
Suck,Tony,29546,122925,suckto01,1012667,1884
Sucre,Jesus,51184,491696,sucreje01,5942,2019
Sudakis,Bill,29547,122926,sudakbi01,1012668,1975
Suder,Pete,29548,122927,suderpe01,1012669,1955
Sudhoff,Willie,29549,122928,sudhowi01,1012670,1906
,,,-1,,-1,
Suero,Wander,67560,593833,suerowa01,15855,2021
Suero,William,18211,122929,suerowi01,1012671,1993
Sugden,Joe,29550,122930,sugdejo01,1012672,1912
Suggs,George,29551,122931,suggsge01,1012673,1915
Suhr,Gus,29552,122932,suhrgu01,1012674,1940
Sukeforth,Clyde,29553,122933,sukefcl01,1012675,1945
Sukla,Ed,29554,122934,suklaed01,1012676,1966
Sularz,Guy,29555,122935,sulargu01,1012677,1983
Sulik,Ernie,29556,122936,suliker01,1012678,1936
,,,-1,sulli08,-1,1937
Sullivan,(Unknown),29557,122937,sulli01,1012679,1875
Sullivan,Andy,29558,122938,sullian01,1012680,1904
Sullivan,Bill,29559,122971,sullibi01,1012681,1878
Sullivan,Bill,29560,122972,sullibi02,1012682,1890
Sullivan,Billy,29561,122974,sullibi03,1012683,1916
Sullivan,Billy,29562,122973,sullibi04,1012684,1947
Sullivan,Charlie,29563,122940,sullich02,1012686,1931
Sullivan,Chub,29564,122952,sullich01,1012685,1880
Sullivan,Cory,43366,430622,sullico01,1940,2010
Sullivan,Dan,29565,122941,sullida01,1012687,1886
,,,-1,,-1,
Sullivan,Denny,29567,122943,sullide02,1012689,1909
Sullivan,Denny,29566,122942,sullide01,1012688,1880
Sullivan,Fleury,29568,122944,sullifl01,1012690,1884
Sullivan,Frank,29569,122945,sullifr01,1012691,1963
Sullivan,Harry,29570,122946,sulliha01,1012692,1909
Sullivan,Haywood,29571,122947,sulliha02,1012693,1963
Sullivan,Jackie,29572,122939,sullija01,1012694,1944
,,,-1,,-1,
Sullivan,Jim,29574,122949,sulliji02,1012696,1923
Sullivan,Jim,29573,122948,sulliji01,1012695,1898
Sullivan,Joe,29575,122957,sullijo01,1012697,1896
Sullivan,Joe,29576,122950,sullijo05,1012701,1941
Sullivan,John,29580,122955,sullijo06,1012702,1949
Sullivan,John,29578,122953,sullijo03,1012699,1919
Sullivan,John,29579,122954,sullijo04,1012700,1921
Sullivan,John,29581,122956,sullijo07,1012703,1968
Sullivan,John,29577,122951,sullijo02,1012698,1908
Sullivan,Lefty,29582,122963,sullile01,1012704,1939
Sullivan,Marc,29583,122958,sullima02,1012706,1987
Sullivan,Marty,29584,122959,sullima01,1012705,1891
Sullivan,Mike,29585,122960,sullimi01,1012707,1888
Sullivan,Mike,29586,122961,sullimi02,1012708,1899
,,,-1,sullipa99,-1,
Sullivan,Pat,29587,122962,sullipa01,1012709,1884
Sullivan,Russ,29588,122964,sulliru01,1012710,1953
Sullivan,Scott,804,122975,sullisc01,357,2004
Sullivan,Sleeper,29589,122969,sullisl01,1012711,1884
Sullivan,Suter,29590,122965,sullisu01,1012712,1899
Sullivan,Ted,29591,122970,sullite01,1012713,1884
Sullivan,Tom,29594,122968,sullito03,1012716,1925
Sullivan,Tom,29592,122966,sullito01,1012714,1889
Sullivan,Tom,29593,122967,sullito02,1012715,1922
,,,-1,sulliwi01,-1,1884
Sulser,Cole,102757,642121,sulseco01,15256,2021
Summa,Homer,29595,122976,summaho01,1012717,1930
,,,-1,,-1,
Summers,Champ,29596,122977,summech01,1012718,1984
Summers,Ed,29597,122978,summeed01,1012719,1912
Summers,Kid,29598,122979,summeki01,1012720,1893
,,,-1,summelo01,-1,1938
,,,-1,summeta01,-1,1928
Sumner,Carl,29599,122980,sumneca01,1012721,1928
,,,-1,,-1,
Sunday,Art,29600,122981,sundaar01,1012722,1890
Sunday,Billy,29601,122982,sundabi01,1012723,1890
Sundberg,Jim,29602,122983,sundbji01,1012724,1989
Sundin,Gordie,29603,122984,sundigo01,1012725,1956
Sundra,Steve,29604,122985,sundrst01,1012726,1946
Sunkel,Tom,29605,122986,sunketo01,1012727,1944
Suppan,Jeff,1400,122987,suppaje01,633,2012
,,,-1,,-1,
Surhoff,B.J.,109,122989,surhob1,117,2005
Surhoff,Rick,29606,122988,surhori01,1012728,1985
Surkamp,Eric,58721,474668,surkaer01,2540,2016
Surkont,Max,29607,122990,surkoma01,1012729,1957
Susac,Andrew,70779,572180,susacan01,13132,2020
Susce,George,29608,122991,suscege01,1012730,1944
Susce,George,29609,122992,suscege02,1012731,1959
Susdorf,Steve,58722,519330,susdost01,8587,2013
Susko,Pete,29610,122993,suskope01,1012732,1934
Sutcliffe,Butch,29611,122994,sutclbu01,1012733,1938
Sutcliffe,Rick,17960,122996,sutclri01,1012734,1994
Sutcliffe,Sy,29612,122995,sutclsy01,1012735,1892
Suter,Brent,100324,608718,suterbr01,13942,2021
Suter,Harry,29613,122997,suterha01,1012736,1909
Sutherland,Darrell,29614,122998,sutheda01,1012737,1968
Sutherland,Dizzy,29615,123001,suthedi01,1012738,1949
Sutherland,Gary,29616,122999,suthega01,1012739,1978
Sutherland,Leo,29617,123002,suthele01,1012740,1981
Sutherland,Suds,29618,123000,suthesu01,1012741,1921
Sutko,Glenn,17922,123003,sutkogl01,1012742,1991
Sutter,Bruce,29619,123004,suttebr01,1012743,1988
Sutthoff,Jack,29620,123005,sutthja01,1012744,1905
Suttles,Mule,138157,506638,suttlmu99,-1,1944
Sutton,Don,29621,123006,suttodo01,1012745,1988
Sutton,Drew,49075,450300,suttodr01,7430,2012
Sutton,Ezra,29622,123007,suttoez01,1012746,1888
Sutton,John,29623,123008,suttojo01,1012747,1978
Sutton,Larry,961,123009,suttola01,939,2004
,,,-1,suttole01,-1,1945
Suzuki,Ichiro,1184,400085,suzukic01,1101,2019
Suzuki,Kurt,49076,435559,suzukku01,8259,2021
Suzuki,Mac,14991,123010,suzukma01,1485,2002
Sveum,Dale,29624,123011,sveumda01,1012748,1999
Swacina,Harry,29626,123013,swaciha01,1012750,1915
Swaggerty,Bill,29627,123014,swaggbi01,1012751,1986
Swaim,Cy,29628,123015,swaimcy01,1012752,1898
,,,-1,swan02,-1,1933
Swan,Andy,29629,123016,swanan01,1012753,1884
Swan,Craig,29630,123017,swancr01,1012754,1984
Swan,Ducky,29631,123018,swandu01,1012757,1914
Swan,Russ,17727,123019,swanru01,1012758,1994
Swandell,Marty,29632,123020,swandma01,1012755,1873
Swander,Pinky,29633,123021,swandpi01,1012756,1904
Swann,Pedro,1016,150201,swannpe01,1323,2003
Swanson,Bill,29634,123026,swansbi01,1012759,1914
Swanson,Dansby,107168,621020,swansda01,18314,2021
Swanson,Erik,104921,657024,swanser01,16587,2021
Swanson,Evar,29635,123023,swansev01,1012760,1934
Swanson,Karl,29636,123024,swanska01,1012761,1929
Swanson,Red,29637,123022,swansre01,1012762,1957
Swanson,Stan,29638,123025,swansst01,1012763,1971
Swartwood,Ed,29639,123027,swarted01,1012766,1892
Swartz,Bud,29640,123028,swartbu01,1012764,1947
Swartz,Monty,29641,123029,swartmo01,1012767,1920
Swartzbaugh,Dave,29642,123030,swartda01,1012765,1997
Swartzel,Park,29643,123031,swartpa01,1012768,1889
Swarzak,Anthony,46761,461872,swarzan01,7466,2021
Sweasy,Charlie,29644,123032,sweasch01,1012769,1878
Sweeney,Bill,29645,123043,sweenbi01,1012770,1884
Sweeney,Bill,29647,123045,sweenbi03,1012772,1931
Sweeney,Bill,29646,123044,sweenbi02,1012771,1914
Sweeney,Brian,43408,425789,sweenbr01,1801,2010
Sweeney,Buck,29648,123033,sweenbu01,1012773,1914
Sweeney,Charlie,29649,123034,sweench01,1012774,1887
Sweeney,Dan,29650,123035,sweenda01,1012775,1895
Sweeney,Darnell,100009,572182,sweenda02,13284,2018
Sweeney,Ed,45353,123036,sweenje02,1012776,1919
,,,-1,,-1,
Sweeney,Hank,29652,123037,sweenha01,1012777,1944
Sweeney,Jerry,29653,123038,sweenje01,1012778,1884
Sweeney,Mark,16630,123040,sweenma01,1408,2008
Sweeney,Mike,1401,123041,sweenmi01,634,2010
,,,-1,,-1,
Sweeney,Pete,29654,123042,sweenpe01,1012779,1890
Sweeney,Rooney,29655,123039,sweenro01,1012780,1885
Sweeney,Ryan,45481,435220,sweenry01,6352,2014
Sweet,Rick,29656,123046,sweetri01,1012782,1983
Sweetland,Les,29657,123047,sweetle01,1012781,1931
Sweigert,Ham,29658,123048,sweigha01,1012783,1890
,,,-1,,-1,
,,,674832,,-1,
Swentor,Augie,29659,123049,swentau01,1012784,1922
Swetonic,Steve,29660,123050,swetost01,1012785,1935
Swett,Pop,29661,123051,swettpo01,1012786,1890
Swift,Bill,29662,123054,swiftbi01,1012787,1943
